Time	X	Y	Heading_Angle	Angular_Velocity	Speed
1627951300.16	-1.948957	-1.757662	1.624798	0.038718	0.155916
1627951300.18	-1.949021	-1.754621	1.624797	0.036817	0.152432
1627951300.2	-1.949116	-1.753181	1.625481	0.068474	0.144613
1627951300.22	-1.949496	-1.750387	1.628	0.157294	0.149685
1627951300.24	-1.949697	-1.747471	1.628348	0.084031	0.153341
1627951300.26	-1.950108	-1.742908	1.629847	0.178215	0.156697
1627951300.28	-1.950453	-1.739823	1.632299	0.080051	0.157953
1627951300.3	-1.950345	-1.736941	1.629712	-0.104192	0.149396
1627951300.32	-1.950623	-1.735593	1.632321	0.260747	0.137605
1627951300.34	-1.951094	-1.731139	1.634138	0.213268	0.169383
1627951300.36	-1.950953	-1.728065	1.634627	0.047664	0.154658
1627951300.38	-1.951022	-1.725594	1.634099	-0.019085	0.120782
1627951300.4	-1.95123	-1.72314	1.633669	0.049427	0.125791
1627951300.42	-1.951478	-1.720399	1.636258	0.18615	0.140565
1627951300.44	-1.951814	-1.717641	1.637526	0.12895	0.13669
1627951300.46	-1.951838	-1.716247	1.637396	-0.013027	0.139454
1627951300.48	-1.951862	-1.71343	1.636693	-0.058176	0.144111
1627951300.5	-1.952042	-1.709058	1.637238	-0.028395	0.14508
1627951300.52	-1.952275	-1.705983	1.638291	0.073677	0.157445
1627951300.54	-1.952233	-1.703005	1.638255	0.101428	0.149308
1627951300.56	-1.952182	-1.701632	1.637299	-0.095202	0.136867
1627951300.58	-1.952457	-1.697197	1.636878	-0.049608	0.162268
1627951300.6	-1.952402	-1.694127	1.638223	0.061126	0.151271
1627951300.62	-1.952338	-1.692594	1.637393	-0.08265	0.152678
1627951300.64	-1.952402	-1.688239	1.634724	-0.128977	0.148036
1627951300.66	-1.952636	-1.686671	1.635844	0.111712	0.158063
1627951300.68	-1.952636	-1.686671	1.635844	0.111712	0.158063
1627951300.7	-1.952636	-1.686671	1.635844	0.111712	0.158063
1627951300.72	-1.952636	-1.686671	1.635844	0.111712	0.158063
1627951300.74	-1.952636	-1.686671	1.635844	0.111712	0.158063
1627951300.76	-1.952417	-1.671636	1.632733	0.048231	0.155637
1627951300.78	-1.952394	-1.668692	1.633079	-0.005901	0.143665
1627951300.8	-1.952531	-1.66443	1.63222	-0.026029	0.149489
1627951300.82	-1.952533	-1.661529	1.63096	-0.028782	0.140965
1627951300.84	-1.952738	-1.658725	1.630038	-0.046506	0.141869
1627951300.86	-1.95256	-1.655819	1.627134	-0.118888	0.149469
1627951300.88	-1.952747	-1.6528	1.628876	0.225671	0.1513
1627951300.9	-1.952804	-1.649945	1.628905	0.039767	0.13786
1627951300.92	-1.95278	-1.647096	1.628704	0.007917	0.142606
1627951300.94	-1.953034	-1.644286	1.629874	0.085731	0.142869
1627951300.96	-1.953155	-1.641145	1.629728	-0.028075	0.160985
1627951300.98	-1.95292	-1.638147	1.627553	-0.126487	0.145613
1627951301.0	-1.953083	-1.636724	1.626846	-0.070829	0.143544
1627951301.02	-1.95356	-1.63377	1.629179	0.097635	0.155826
1627951301.04	-1.953351	-1.630662	1.627496	-0.124187	0.159556
1627951301.06	-1.95341	-1.627868	1.629033	0.089841	0.138926
1627951301.08	-1.953418	-1.626572	1.628196	-0.083853	0.129891
1627951301.1	-1.953432	-1.622261	1.628099	-0.051104	0.139632
1627951301.12	-1.953259	-1.619621	1.627197	-0.05273	0.128672
1627951301.14	-1.953345	-1.616877	1.6264	-0.06407	0.137949
1627951301.16	-1.953516	-1.614118	1.627726	0.040282	0.133843
1627951301.18	-1.953701	-1.612845	1.629639	0.19135	0.128661
1627951301.2	-1.953703	-1.607104	1.628005	0.010739	0.151498
1627951301.22	-1.953639	-1.605616	1.628208	0.020181	0.148128
1627951301.24	-1.953408	-1.602663	1.626594	-0.224265	0.146135
1627951301.26	-1.953494	-1.598205	1.625447	-0.013361	0.145337
1627951301.28	-1.953341	-1.595271	1.624077	-0.110896	0.143127
1627951301.3	-1.953251	-1.593758	1.623858	-0.021853	0.1511
1627951301.32	-1.953251	-1.593758	1.623858	-0.021853	0.1511
1627951301.34	-1.953251	-1.593758	1.623858	-0.021853	0.1511
1627951301.36	-1.953251	-1.593758	1.623858	-0.021853	0.1511
1627951301.38	-1.953251	-1.593758	1.623858	-0.021853	0.1511
1627951301.4	-1.953251	-1.593758	1.623858	-0.021853	0.1511
1627951301.42	-1.953251	-1.593758	1.623858	-0.021853	0.1511
1627951301.44	-1.953251	-1.593758	1.623858	-0.021853	0.1511
1627951301.46	-1.952642	-1.570945	1.616627	-0.052396	0.15563
1627951301.48	-1.952432	-1.566597	1.613265	-0.134832	0.146244
1627951301.5	-1.952455	-1.56218	1.613369	-9.6e-05	0.142256
1627951301.52	-1.952288	-1.559512	1.611519	-0.091034	0.136646
1627951301.54	-1.952249	-1.556856	1.611144	0.04181	0.129836
1627951301.56	-1.952323	-1.555512	1.611035	-0.010826	0.133752
1627951301.58	-1.952145	-1.55137	1.608723	-0.164974	0.144623
1627951301.6	-1.952043	-1.548297	1.609452	0.016437	0.153469
1627951301.62	-1.952305	-1.545352	1.609748	0.015335	0.148811
1627951301.64	-1.952084	-1.542637	1.607771	-0.073097	0.140853
1627951301.66	-1.952082	-1.541143	1.608242	0.047118	0.149489
1627951301.68	-1.952437	-1.536533	1.609956	-0.02481	0.14993
1627951301.7	-1.952195	-1.533527	1.607633	-0.067992	0.15427
1627951301.72	-1.952399	-1.530529	1.608197	0.125394	0.148003
1627951301.74	-1.952452	-1.529124	1.609275	0.107303	0.140026
1627951301.76	-1.952168	-1.526213	1.605717	-0.031733	0.153113
1627951301.78	-1.952586	-1.521433	1.61028	0.024941	0.157958
1627951301.8	-1.952059	-1.518546	1.607526	-0.176216	0.144186
1627951301.82	-1.952148	-1.515585	1.607724	0.031815	0.143299
1627951301.84	-1.951922	-1.512895	1.608122	-0.038795	0.132531
1627951301.86	-1.951816	-1.511569	1.606987	-0.113765	0.133286
1627951301.88	-1.952168	-1.507596	1.608214	0.118834	0.126875
1627951301.9	-1.952186	-1.50488	1.607741	-0.122552	0.142514
1627951301.92	-1.952134	-1.501683	1.607434	-0.048516	0.162178
1627951301.94	-1.952214	-1.498561	1.609054	0.112927	0.161857
1627951301.96	-1.952159	-1.495498	1.606936	-0.051099	0.147899
1627951301.98	-1.951969	-1.492306	1.605996	-0.078605	0.160552
1627951302.0	-1.95181	-1.489102	1.604213	-0.090935	0.16077
1627951302.02	-1.951764	-1.485974	1.604658	-0.00876	0.155497
1627951302.04	-1.951629	-1.482655	1.604017	-0.062062	0.174084
1627951302.06	-1.951569	-1.479566	1.603704	0.052165	0.15124
1627951302.08	-1.951379	-1.47681	1.602059	-0.165006	0.136936
1627951302.1	-1.951423	-1.473812	1.602251	-0.039059	0.14741
1627951302.12	-1.951402	-1.472285	1.601689	-0.056099	0.152351
1627951302.14	-1.951053	-1.467577	1.598152	-0.070802	0.155991
1627951302.16	-1.95104	-1.464532	1.598107	0.075297	0.143857
1627951302.18	-1.950836	-1.461798	1.596112	-0.163344	0.1404
1627951302.2	-1.950703	-1.458894	1.595173	0.060639	0.14745
1627951302.22	-1.950715	-1.457354	1.595874	0.070078	0.153973
1627951302.24	-1.950607	-1.453394	1.593899	-0.079598	0.12986
1627951302.26	-1.950401	-1.450683	1.593091	0.021112	0.13795
1627951302.28	-1.950328	-1.448018	1.593313	0.02907	0.136577
1627951302.3	-1.950347	-1.446597	1.592889	-0.042373	0.141899
1627951302.32	-1.950151	-1.442402	1.592291	0.014999	0.138838
1627951302.34	-1.950215	-1.43959	1.590869	0.025699	0.141197
1627951302.36	-1.950128	-1.436805	1.590112	-0.077975	0.139236
1627951302.38	-1.950234	-1.433711	1.591803	0.113717	0.159624
1627951302.4	-1.950302	-1.432231	1.592515	0.070672	0.147183
1627951302.42	-1.950149	-1.427916	1.592186	0.032099	0.1416
1627951302.44	-1.950349	-1.424835	1.594142	0.030128	0.15258
1627951302.46	-1.950109	-1.421997	1.593279	0.033216	0.149732
1627951302.48	-1.950094	-1.420485	1.593272	-0.000762	0.150967
1627951302.5	-1.950248	-1.415761	1.595353	-0.013984	0.141811
1627951302.52	-1.949826	-1.413016	1.593729	-0.101961	0.133162
1627951302.54	-1.949892	-1.409688	1.593326	0.019962	0.168334
1627951302.56	-1.949653	-1.406831	1.592943	-0.051264	0.140313
1627951302.58	-1.949632	-1.404125	1.59096	-0.13219	0.144126
1627951302.6	-1.949598	-1.401209	1.592231	0.083237	0.146069
1627951302.62	-1.949689	-1.398206	1.594211	0.050025	0.142359
1627951302.64	-1.949633	-1.395107	1.592795	-0.069261	0.153173
1627951302.66	-1.94935	-1.391952	1.591126	0.009713	0.161489
1627951302.68	-1.949483	-1.388918	1.590376	-0.101158	0.149498
1627951302.7	-1.949387	-1.387434	1.589372	-0.100147	0.148285
1627951302.72	-1.949045	-1.382547	1.589706	-0.061907	0.163378
1627951302.74	-1.948935	-1.379724	1.588379	-0.052215	0.142149
1627951302.76	-1.948784	-1.376702	1.587875	0.049325	0.152613
1627951302.78	-1.948707	-1.375196	1.588201	0.032471	0.150155
1627951302.8	-1.948557	-1.370832	1.58652	-0.106644	0.143018
1627951302.82	-1.94848	-1.367815	1.586091	-0.001123	0.15505
1627951302.84	-1.948442	-1.36489	1.584977	-0.105265	0.143611
1627951302.86	-1.948336	-1.361926	1.583905	-0.036138	0.151266
1627951302.88	-1.948224	-1.358901	1.584005	0.005592	0.148652
1627951302.9	-1.948046	-1.356368	1.583015	-0.026726	0.12135
1627951302.92	-1.947962	-1.353627	1.582445	0.057804	0.145462
1627951302.94	-1.947966	-1.352223	1.583215	0.076558	0.139609
1627951302.96	-1.947857	-1.34799	1.583779	0.039494	0.135073
1627951302.98	-1.947755	-1.345277	1.581194	-0.032396	0.135043
1627951303.0	-1.94773	-1.342684	1.581509	0.039051	0.127336
1627951303.02	-1.947626	-1.339861	1.580571	-0.135214	0.139042
1627951303.04	-1.947657	-1.338368	1.580528	-0.004191	0.147949
1627951303.06	-1.947689	-1.336901	1.581487	0.096692	0.148001
1627951303.08	-1.947689	-1.336901	1.581487	0.096692	0.148001
1627951303.1	-1.947689	-1.336901	1.581487	0.096692	0.148001
1627951303.12	-1.947689	-1.336901	1.581487	0.096692	0.148001
1627951303.14	-1.947689	-1.336901	1.581487	0.096692	0.148001
1627951303.16	-1.947689	-1.336901	1.581487	0.096692	0.148001
1627951303.18	-1.947689	-1.336901	1.581487	0.096692	0.148001
1627951303.2	-1.947689	-1.336901	1.581487	0.096692	0.148001
1627951303.22	-1.947689	-1.336901	1.581487	0.096692	0.148001
1627951303.24	-1.947593	-1.309526	1.588267	0.045637	0.175918
1627951303.26	-1.947371	-1.303795	1.587557	0.048886	0.160491
1627951303.28	-1.947389	-1.300631	1.587675	-0.047539	0.155045
1627951303.3	-1.947368	-1.299253	1.587482	-0.019252	0.137501
1627951303.32	-1.947352	-1.296382	1.588108	0.076364	0.141864
1627951303.34	-1.947513	-1.292175	1.588224	0.034293	0.135025
1627951303.36	-1.947566	-1.289013	1.589422	0.057817	0.162258
1627951303.38	-1.947441	-1.285885	1.588496	-0.006599	0.16331
1627951303.4	-1.947312	-1.282872	1.588718	-0.031761	0.151519
1627951303.42	-1.94722	-1.279873	1.587932	-0.023125	0.151464
1627951303.44	-1.947245	-1.276884	1.588742	0.016347	0.144504
1627951303.46	-1.94731	-1.273731	1.588152	-0.002204	0.161477
1627951303.48	-1.947141	-1.272256	1.587251	-0.089119	0.146903
1627951303.5	-1.946946	-1.269127	1.587787	0.072063	0.154433
1627951303.52	-1.9472	-1.266363	1.587208	-0.082572	0.142995
1627951303.54	-1.946869	-1.26339	1.585781	-0.113206	0.155448
1627951303.56	-1.94713	-1.258922	1.58827	0.035958	0.137954
1627951303.58	-1.947028	-1.256323	1.586909	-0.067915	0.133101
1627951303.6	-1.947029	-1.254784	1.587779	0.086301	0.152665
1627951303.62	-1.94694	-1.250635	1.58823	0.141358	0.14066
1627951303.64	-1.946905	-1.247684	1.587354	-0.12923	0.150176
1627951303.66	-1.946769	-1.244897	1.586057	0.019496	0.13763
1627951303.68	-1.946671	-1.24219	1.584479	-0.106762	0.139435
1627951303.7	-1.946709	-1.239226	1.585068	-0.000766	0.151545
1627951303.72	-1.946578	-1.236384	1.58545	0.024757	0.136936
1627951303.74	-1.946602	-1.233685	1.586256	-0.010873	0.130088
1627951303.76	-1.946548	-1.230879	1.585657	0.070935	0.146043
1627951303.78	-1.946758	-1.228067	1.58716	-0.082741	0.141572
1627951303.8	-1.946959	-1.225031	1.589652	0.167449	0.160676
1627951303.82	-1.947051	-1.221897	1.590127	0.041421	0.156591
1627951303.84	-1.947064	-1.220405	1.591201	0.106571	0.14813
1627951303.86	-1.947071	-1.217514	1.591283	-0.033285	0.144194
1627951303.88	-1.947112	-1.214257	1.59204	0.05743	0.168698
1627951303.9	-1.947023	-1.209647	1.594425	0.038879	0.150488
1627951303.92	-1.94721	-1.206514	1.593597	-0.108231	0.167491
1627951303.94	-1.947303	-1.2049	1.594761	0.11618	0.161308
1627951303.96	-1.946936	-1.200137	1.593733	0.013625	0.153848
1627951303.98	-1.946897	-1.198581	1.593263	-0.046869	0.155392
1627951304.0	-1.946918	-1.193947	1.594563	0.112716	0.136698
1627951304.02	-1.946979	-1.191218	1.593268	-0.142342	0.133128
1627951304.04	-1.947016	-1.189784	1.593275	0.000677	0.142933
1627951304.06	-1.947031	-1.185324	1.595947	0.023868	0.146973
1627951304.08	-1.947054	-1.182531	1.59629	0.044925	0.144018
1627951304.1	-1.946988	-1.179696	1.594875	-0.035944	0.144695
1627951304.12	-1.947043	-1.178278	1.594984	0.010823	0.140801
1627951304.14	-1.947122	-1.173825	1.595384	-0.029863	0.15353
1627951304.16	-1.946984	-1.170784	1.594429	-0.009724	0.148241
1627951304.18	-1.947205	-1.167945	1.594997	-0.032595	0.144805
1627951304.2	-1.947117	-1.165014	1.593164	-0.032222	0.156985
1627951304.22	-1.947096	-1.161907	1.594055	0.003173	0.158089
1627951304.24	-1.946972	-1.159027	1.592669	-0.034932	0.142639
1627951304.26	-1.946934	-1.156117	1.593136	0.147915	0.146937
1627951304.28	-1.947061	-1.153142	1.594426	0.070412	0.142605
1627951304.3	-1.946983	-1.150187	1.593471	-0.044119	0.143653
1627951304.32	-1.947031	-1.148703	1.594665	0.118381	0.14725
1627951304.34	-1.947157	-1.144269	1.594408	-0.12149	0.146333
1627951304.36	-1.94695	-1.141639	1.592111	-0.158268	0.132107
1627951304.38	-1.946957	-1.140167	1.592021	-0.008991	0.147296
1627951304.4	-1.947093	-1.136225	1.593743	0.112032	0.1306
1627951304.42	-1.946966	-1.134885	1.593358	-0.038417	0.134385
1627951304.44	-1.946799	-1.130966	1.593443	0.12267	0.121285
1627951304.46	-1.946799	-1.130966	1.593443	0.12267	0.121285
1627951304.48	-1.946799	-1.130966	1.593443	0.12267	0.121285
1627951304.5	-1.946799	-1.130966	1.593443	0.12267	0.121285
1627951304.52	-1.946799	-1.130966	1.593443	0.12267	0.121285
1627951304.54	-1.946799	-1.130966	1.593443	0.12267	0.121285
1627951304.56	-1.946799	-1.130966	1.593443	0.12267	0.121285
1627951304.58	-1.946799	-1.130966	1.593443	0.12267	0.121285
1627951304.6	-1.946799	-1.130966	1.593443	0.12267	0.121285
1627951304.62	-1.947223	-1.111415	1.601013	0.139666	0.15985
1627951304.64	-1.947202	-1.103654	1.599462	-0.031501	0.165734
1627951304.66	-1.946998	-1.098838	1.59858	-0.135935	0.15042
1627951304.68	-1.947072	-1.095521	1.598606	0.054779	0.163406
1627951304.7	-1.947441	-1.090819	1.601413	-0.068747	0.143775
1627951304.72	-1.947203	-1.089295	1.600323	-0.108251	0.153238
1627951304.74	-1.947315	-1.08489	1.602129	0.107022	0.144475
1627951304.76	-1.947287	-1.083485	1.601197	-0.092831	0.140129
1627951304.78	-1.947327	-1.080767	1.601026	-0.008658	0.130569
1627951304.8	-1.947564	-1.076571	1.603906	0.081244	0.147006
1627951304.82	-1.947479	-1.073532	1.601866	-0.070561	0.156143
1627951304.84	-1.947495	-1.070732	1.601785	-0.059897	0.141002
1627951304.86	-1.947557	-1.069294	1.600708	-0.107368	0.143476
1627951304.88	-1.947611	-1.06629	1.601186	0.04311	0.154038
1627951304.9	-1.947653	-1.061916	1.600758	-0.005098	0.143058
1627951304.92	-1.947641	-1.060479	1.600474	-0.028477	0.144065
1627951304.94	-1.947547	-1.056139	1.598859	-0.212139	0.142205
1627951304.96	-1.947547	-1.056139	1.598859	-0.212139	0.142205
1627951304.98	-1.947547	-1.056139	1.598859	-0.212139	0.142205
1627951305.0	-1.947693	-1.047438	1.601496	0.199904	0.149559
1627951305.02	-1.947793	-1.044679	1.601041	-0.052002	0.14383
1627951305.04	-1.947729	-1.043316	1.601554	0.051147	0.135952
1627951305.06	-1.94795	-1.040357	1.603585	0.158623	0.146598
1627951305.08	-1.948022	-1.037524	1.604238	0.036366	0.139499
1627951305.1	-1.947851	-1.034825	1.60179	-0.223693	0.139089
1627951305.12	-1.947719	-1.03095	1.601432	-0.164581	0.132516
1627951305.14	-1.947812	-1.029576	1.601979	0.054121	0.136395
1627951305.16	-1.947601	-1.025256	1.60285	-0.005835	0.14133
1627951305.18	-1.947592	-1.02269	1.602982	-0.047464	0.125142
1627951305.2	-1.947753	-1.019936	1.604266	0.078729	0.140983
1627951305.22	-1.947922	-1.016775	1.605308	0.014846	0.160281
1627951305.24	-1.947763	-1.013746	1.606302	0.040317	0.147264
1627951305.26	-1.947822	-1.012287	1.60648	0.017818	0.145824
1627951305.28	-1.947891	-1.007946	1.606361	0.087205	0.147685
1627951305.3	-1.947979	-1.006484	1.607003	0.064295	0.146708
1627951305.32	-1.948094	-1.001735	1.606859	-0.080944	0.152656
1627951305.34	-1.948094	-1.001735	1.606859	-0.080944	0.152656
1627951305.36	-1.947779	-0.998438	1.605076	-0.051766	0.164621
1627951305.38	-1.947779	-0.998438	1.605076	-0.051766	0.164621
1627951305.4	-1.947919	-0.996776	1.606019	0.095154	0.168223
1627951305.42	-1.948116	-0.987144	1.608415	0.169782	0.169177
1627951305.44	-1.948243	-0.984068	1.606903	-0.112273	0.151606
1627951305.46	-1.9482	-0.979986	1.607511	-0.123358	0.128552
1627951305.48	-1.948289	-0.977317	1.60762	0.001026	0.135329
1627951305.5	-1.948301	-0.975821	1.607639	0.001897	0.149784
1627951305.52	-1.948377	-0.971689	1.608209	0.032863	0.135324
1627951305.54	-1.948543	-0.968805	1.608451	0.185659	0.155186
1627951305.56	-1.94859	-0.967292	1.608455	0.000346	0.151787
1627951305.58	-1.948625	-0.964321	1.607593	-0.050258	0.148569
1627951305.6	-1.94864	-0.961527	1.606915	-0.026618	0.139188
1627951305.62	-1.948573	-0.958599	1.606645	0.033599	0.145415
1627951305.64	-1.948812	-0.955758	1.607684	0.086607	0.142853
1627951305.66	-1.948911	-0.954403	1.608479	0.080295	0.137242
1627951305.68	-1.948666	-0.950028	1.606737	0.005485	0.144835
1627951305.7	-1.94881	-0.945833	1.605294	-0.052785	0.144386
1627951305.72	-1.948787	-0.942874	1.606485	0.041535	0.154939
1627951305.74	-1.948781	-0.940028	1.60745	0.018243	0.145317
1627951305.76	-1.948859	-0.938578	1.607656	0.02055	0.144662
1627951305.78	-1.949099	-0.934264	1.60952	0.052053	0.146372
1627951305.8	-1.949007	-0.93141	1.609325	-0.086732	0.143669
1627951305.82	-1.949055	-0.93006	1.609617	0.029214	0.135153
1627951305.84	-1.948858	-0.925692	1.608508	0.050141	0.137961
1627951305.86	-1.948858	-0.925692	1.608508	0.050141	0.137961
1627951305.88	-1.94894	-0.921646	1.608688	0.03392	0.141681
1627951305.9	-1.94894	-0.921646	1.608688	0.03392	0.141681
1627951305.92	-1.94894	-0.921646	1.608688	0.03392	0.141681
1627951305.94	-1.94894	-0.921646	1.608688	0.03392	0.141681
1627951305.96	-1.94894	-0.921646	1.608688	0.03392	0.141681
1627951305.98	-1.94894	-0.921646	1.608688	0.03392	0.141681
1627951306.0	-1.94894	-0.921646	1.608688	0.03392	0.141681
1627951306.02	-1.94894	-0.921646	1.608688	0.03392	0.141681
1627951306.04	-1.94894	-0.921646	1.608688	0.03392	0.141681
1627951306.06	-1.94894	-0.921646	1.608688	0.03392	0.141681
1627951306.08	-1.948954	-0.92025	1.608114	-0.057522	0.139755
1627951306.1	-1.949537	-0.889613	1.612217	-0.042514	0.158484
1627951306.12	-1.949847	-0.883361	1.614896	0.186268	0.162912
1627951306.14	-1.949805	-0.881814	1.614133	-0.075655	0.153473
1627951306.16	-1.949732	-0.878671	1.612913	-0.063791	0.16284
1627951306.18	-1.949819	-0.873772	1.613512	0.134548	0.157233
1627951306.2	-1.949769	-0.872401	1.612179	-0.132265	0.136068
1627951306.22	-1.949643	-0.868415	1.610819	0.110249	0.136012
1627951306.24	-1.949701	-0.865449	1.610856	-0.037456	0.147143
1627951306.26	-1.949731	-0.864016	1.610578	-0.027663	0.142263
1627951306.28	-1.950128	-0.859753	1.612159	0.058928	0.142353
1627951306.3	-1.950232	-0.857122	1.612706	0.035274	0.137402
1627951306.32	-1.950279	-0.854215	1.61139	-0.082479	0.148234
1627951306.34	-1.95027	-0.852626	1.611858	0.046547	0.157939
1627951306.36	-1.950473	-0.849701	1.612238	-0.046892	0.141242
1627951306.38	-1.950377	-0.846919	1.610395	-0.009023	0.136006
1627951306.4	-1.950416	-0.842539	1.611179	0.039724	0.142805
1627951306.42	-1.950473	-0.839579	1.612977	0.057167	0.147284
1627951306.44	-1.950358	-0.836675	1.610735	-0.05013	0.15126
1627951306.46	-1.950622	-0.833913	1.61264	0.049616	0.145437
1627951306.48	-1.950832	-0.831053	1.613938	0.096762	0.143763
1627951306.5	-1.950634	-0.829564	1.612953	-0.09807	0.149626
1627951306.52	-1.950547	-0.826398	1.614013	0.144629	0.161721
1627951306.54	-1.950663	-0.822201	1.614587	0.030948	0.142175
1627951306.56	-1.950506	-0.819327	1.613145	-0.049234	0.146788
1627951306.58	-1.950561	-0.816609	1.614742	0.123931	0.13365
1627951306.6	-1.950493	-0.815104	1.613448	-0.129235	0.150397
1627951306.62	-1.95048	-0.812177	1.61339	-0.042117	0.1431
1627951306.64	-1.950661	-0.80798	1.615114	0.040148	0.149716
1627951306.66	-1.950673	-0.804921	1.614448	-0.086596	0.154491
1627951306.68	-1.950838	-0.801528	1.615087	0.043622	0.171118
1627951306.7	-1.950878	-0.798477	1.614946	-0.101814	0.157662
1627951306.72	-1.950816	-0.797075	1.613952	-0.098389	0.13886
1627951306.74	-1.950991	-0.793844	1.615638	0.151621	0.169335
1627951306.76	-1.950895	-0.790606	1.615698	-0.050422	0.156055
1627951306.78	-1.950674	-0.785897	1.612958	0.002898	0.156059
1627951306.8	-1.950875	-0.782749	1.612634	-0.078655	0.152501
1627951306.82	-1.950644	-0.779831	1.612185	-0.011215	0.147016
1627951306.84	-1.950899	-0.776729	1.61318	0.116822	0.159713
1627951306.86	-1.951347	-0.773574	1.615191	0.028767	0.159372
1627951306.88	-1.950989	-0.770649	1.611822	-0.056053	0.147551
1627951306.9	-1.951089	-0.767683	1.613417	0.157457	0.147845
1627951306.92	-1.950939	-0.764923	1.611275	-0.014884	0.13306
1627951306.94	-1.950994	-0.762055	1.611571	0.075117	0.135635
1627951306.96	-1.951197	-0.759293	1.613415	0.150557	0.134947
1627951306.98	-1.951237	-0.757937	1.614324	0.091142	0.135918
1627951307.0	-1.951493	-0.753648	1.615173	0.114104	0.143472
1627951307.02	-1.951504	-0.750794	1.613923	-0.161451	0.143997
1627951307.04	-1.951658	-0.747924	1.615103	0.051842	0.142525
1627951307.06	-1.951679	-0.746441	1.614538	-0.056366	0.147943
1627951307.08	-1.951609	-0.743676	1.614571	-0.004747	0.134184
1627951307.1	-1.951636	-0.739492	1.61287	-0.125044	0.148544
1627951307.12	-1.951667	-0.736745	1.613698	0.084439	0.140141
1627951307.14	-1.95167	-0.733915	1.6143	0.098079	0.140656
1627951307.16	-1.95156	-0.730942	1.612781	-0.116806	0.151795
1627951307.18	-1.951594	-0.729388	1.61382	0.102787	0.153792
1627951307.2	-1.952032	-0.724865	1.616229	-0.001372	0.154202
1627951307.22	-1.952045	-0.721826	1.614713	-0.05802	0.153751
1627951307.24	-1.95207	-0.718895	1.617677	0.116646	0.145906
1627951307.26	-1.95196	-0.717507	1.617125	-0.054731	0.137999
1627951307.28	-1.951864	-0.713079	1.615953	0.017068	0.147066
1627951307.3	-1.95197	-0.711622	1.617173	0.121016	0.144992
1627951307.32	-1.951801	-0.707343	1.615526	-0.033065	0.148236
1627951307.34	-1.951797	-0.705953	1.615145	-0.038067	0.138714
1627951307.36	-1.95202	-0.701419	1.616372	0.021111	0.154415
1627951307.38	-1.952003	-0.698477	1.615706	0.034822	0.1496
1627951307.4	-1.952041	-0.695392	1.6163	0.101993	0.159478
1627951307.42	-1.952195	-0.693807	1.61782	0.149447	0.156525
1627951307.44	-1.952291	-0.690805	1.617265	-0.005802	0.158678
1627951307.46	-1.952113	-0.68767	1.615628	-0.054019	0.162625
1627951307.48	-1.952287	-0.684492	1.615867	0.044825	0.149871
1627951307.5	-1.952135	-0.681468	1.613917	-0.096514	0.152689
1627951307.52	-1.952081	-0.678371	1.613673	0.092771	0.162485
1627951307.54	-1.952378	-0.673777	1.614516	-0.162249	0.149927
1627951307.56	-1.952477	-0.670715	1.615099	0.126043	0.155824
1627951307.58	-1.952676	-0.66909	1.616054	0.09546	0.163492
1627951307.6	-1.952813	-0.667605	1.615766	-0.02887	0.149427
1627951307.62	-1.952813	-0.667605	1.615766	-0.02887	0.149427
1627951307.64	-1.952813	-0.667605	1.615766	-0.02887	0.149427
1627951307.66	-1.952813	-0.667605	1.615766	-0.02887	0.149427
1627951307.68	-1.952418	-0.664722	1.613008	-0.171252	0.14721
1627951307.7	-1.95241	-0.660343	1.613571	-0.058264	0.140039
1627951307.72	-1.95241	-0.660343	1.613571	-0.058264	0.140039
1627951307.74	-1.95241	-0.660343	1.613571	-0.058264	0.140039
1627951307.76	-1.95241	-0.660343	1.613571	-0.058264	0.140039
1627951307.78	-1.952487	-0.643005	1.611901	-0.116156	0.133159
1627951307.8	-1.952559	-0.640277	1.612365	0.133881	0.13889
1627951307.82	-1.95254	-0.638913	1.612384	0.001883	0.13643
1627951307.84	-1.95254	-0.638913	1.612384	0.001883	0.13643
1627951307.86	-1.952159	-0.63054	1.610593	0.069586	0.142386
1627951307.88	-1.952087	-0.629185	1.610259	-0.033473	0.135994
1627951307.9	-1.951977	-0.625065	1.609092	-0.001324	0.149969
1627951307.92	-1.951916	-0.623594	1.608385	-0.070418	0.146711
1627951307.94	-1.951932	-0.620571	1.608971	0.017181	0.151703
1627951307.96	-1.951618	-0.617706	1.606795	-0.155067	0.150311
1627951307.98	-1.951349	-0.614893	1.605222	-0.025001	0.145793
1627951308.0	-1.950817	-0.610729	1.601192	-0.15272	0.14731
1627951308.02	-1.950817	-0.610729	1.601192	-0.15272	0.14731
1627951308.04	-1.95013	-0.606162	1.596335	-0.129603	0.155799
1627951308.06	-1.949713	-0.602202	1.592612	-0.12529	0.127837
1627951308.08	-1.949452	-0.599349	1.591197	-0.025017	0.151698
1627951308.1	-1.949288	-0.59626	1.591162	-0.069027	0.165394
1627951308.12	-1.949084	-0.594737	1.589581	-0.157794	0.153398
1627951308.14	-1.948677	-0.591915	1.586333	-0.117393	0.14993
1627951308.16	-1.948677	-0.591915	1.586333	-0.117393	0.14993
1627951308.18	-1.94786	-0.584707	1.580395	-0.088216	0.158681
1627951308.2	-1.947579	-0.581513	1.57861	-0.123019	0.158022
1627951308.22	-1.947579	-0.581513	1.57861	-0.123019	0.158022
