Time	Desired_X	Desired_Y	Desired_V_head	Desired_V_lat	Desired_Theta	Desired_Theta_dot
1627951186.7	-1.58592685302	-0.0620754108899	0.149629	0.0	0.824971144699	0.230361041958
1627951186.72	-1.58376455361	-0.0597450719941	0.146212	0.0	0.830450247151	0.260549171064
1627951186.74	-1.58163128918	-0.057421954104	0.134081	0.0	0.835237381459	0.258497102953
1627951186.76	-1.57974016448	-0.0553422054697	0.14797	0.0	0.839893049011	0.230445768492
1627951186.78	-1.57882531049	-0.0543291574022	0.151469	0.0	0.842170548079	0.111790734408
1627951186.8	-1.57594094057	-0.0511050904487	0.149066	0.0	0.84923317657	0.354873940983
1627951186.82	-1.57415827292	-0.0490892617561	0.141747	0.0	0.853331937406	0.220913702221
1627951186.84	-1.57228524928	-0.0469518025538	0.153875	0.0	0.858496485791	0.232615509368
1627951186.86	-1.57028363097	-0.0446451988507	0.151961	0.0	0.863684296035	0.250238615196
1627951186.88	-1.5682416123	-0.0422677855166	0.142089	0.0	0.868593560097	0.256821198332
1627951186.9	-1.56632679026	-0.0400158140589	0.144881	0.0	0.87331131854	0.242416686101
1627951186.92	-1.56434006748	-0.037655700222	0.1476	0.0	0.878660640257	0.251198152466
1627951186.94	-1.56232446555	-0.0352362937134	0.142324	0.0	0.883651568587	0.259802917069
1627951186.96	-1.56045203348	-0.0329657804868	0.143445	0.0	0.888306439608	0.241290142765
1627951186.98	-1.55860886634	-0.0307087659177	0.153441	0.0	0.893410339612	0.238878315695
1627951187.0	-1.55670127658	-0.0283494782455	0.145568	0.0	0.898206059872	0.248688761752
1627951187.02	-1.55486649716	-0.0260573910203	0.148211	0.0	0.903193220936	0.231946165561
1627951187.04	-1.55299199498	-0.0236921115474	0.149925	0.0	0.907951012212	0.256055315546
1627951187.06	-1.55205481746	-0.0225004936944	0.147038	0.0	0.910583739346	0.122953524178
1627951187.08	-1.55205481746	-0.0225004936944	0.147038	0.0	0.910461750673	0.0
1627951187.1	-1.55205481746	-0.0225004936944	0.147038	0.0	0.910612075993	0.0
1627951187.12	-1.55205481746	-0.0225004936944	0.147038	0.0	0.910746998405	0.0
1627951187.14	-1.55205481746	-0.0225004936944	0.147038	0.0	0.9103014311	0.0
1627951187.16	-1.55205481746	-0.0225004936944	0.147038	0.0	0.910468393911	0.0
1627951187.18	-1.54110089836	-0.00810229495223	0.154877	0.0	0.940304161727	1.42011154473
1627951187.2	-1.53933426643	-0.00569497490105	0.152929	0.0	0.945004695744	0.255910728982
1627951187.22	-1.53756186915	-0.00325471972081	0.145368	0.0	0.950088875093	0.240117398493
1627951187.24	-1.53594468468	-0.00100580860561	0.154945	0.0	0.954695594723	0.220330684663
1627951187.26	-1.53431228618	0.00128632077401	0.155217	0.0	0.959136595841	0.234869759603
1627951187.28	-1.5324309649	0.00395603251385	0.143438	0.0	0.96467355718	0.272004798575
1627951187.3	-1.53068129962	0.00646646111479	0.140385	0.0	0.969380154808	0.251233212516
1627951187.32	-1.52908399337	0.00878196704673	0.154512	0.0	0.974244225656	0.228652336031
1627951187.34	-1.52734621987	0.0113273249883	0.148206	0.0	0.979465572519	0.245778908665
1627951187.36	-1.52567040036	0.013808382624	0.144651	0.0	0.983971603646	0.246308556361
1627951187.38	-1.52396194055	0.0163650934084	0.13624	0.0	0.98888281032	0.253506039336
1627951187.4	-1.52218950293	0.0190473808546	0.141524	0.0	0.994718946381	0.253219299573
1627951187.42	-1.52054455213	0.0215645553752	0.136267	0.0	0.999179058985	0.238925037238
1627951187.44	-1.51893528694	0.0240536404012	0.149392	0.0	1.00433278705	0.239302435214
1627951187.46	-1.51727748536	0.0266458600777	0.149847	0.0	1.00939896823	0.253403553891
1627951187.48	-1.51564981762	0.0292193214563	0.148834	0.0	1.01468463228	0.232730572111
1627951187.5	-1.5141433256	0.0316268237339	0.14153	0.0	1.01869425735	0.226081682898
1627951187.52	-1.51277083502	0.0338421104618	0.15313	0.0	1.02292864414	0.215666086068
1627951187.54	-1.51066963628	0.0372751164445	0.15091	0.0	1.02979307309	0.316573980132
1627951187.57	-1.5091857625	0.0397305724962	0.150444	0.0	1.03446012701	0.233507896645
1627951187.59	-1.50769607518	0.042222203449	0.149408	0.0	1.03940103131	0.228698000637
1627951187.6	-1.50610067298	0.0449208874173	0.146128	0.0	1.0443636611	0.26328869695
1627951187.63	-1.50529228808	0.0463004936624	0.14391	0.0	1.04708929865	0.131551847497
1627951187.65	-1.50306362249	0.050147554645	0.146607	0.0	1.05439775742	0.348117516653
1627951187.67	-1.50163988124	0.0526395108356	0.155828	0.0	1.05909340156	0.236582944007
1627951187.69	-1.50020191547	0.0551843422855	0.152706	0.0	1.06397978131	0.234259335144
1627951187.71	-1.49875819137	0.057768378572	0.153664	0.0	1.06882487497	0.240530021059
1627951187.72	-1.49875819137	0.057768378572	0.153664	0.0	1.06852133553	0.0
1627951187.74	-1.49730632522	0.0603970808127	0.13947	0.0	1.07291996312	0.268837751157
1627951187.76	-1.49730632522	0.0603970808127	0.13947	0.0	1.07329827926	0.0
1627951187.78	-1.49730632522	0.0603970808127	0.13947	0.0	1.07334719849	0.0
1627951187.81	-1.49239024567	0.0695332830865	0.13643	0.0	1.09037597358	0.824644797998
1627951187.83	-1.49036528907	0.0734080544292	0.1495	0.0	1.09769464217	0.351279790546
1627951187.84	-1.48907893347	0.0759052040705	0.148967	0.0	1.10218496089	0.230281808514
1627951187.87	-1.48776433881	0.078486760595	0.156745	0.0	1.10726488688	0.237947130055
1627951187.89	-1.48644993943	0.0810986782605	0.15287	0.0	1.11209826066	0.23282521241
1627951187.91	-1.48644993943	0.0810986782605	0.15287	0.0	1.11201887891	0.0
1627951187.93	-1.48395270964	0.0861489825841	0.161663	0.0	1.12152451822	0.445735436429
1627951187.95	-1.48268769181	0.0887529678306	0.155825	0.0	1.12608708674	0.233742607884
1627951187.97	-1.48134423279	0.0915533844074	0.143734	0.0	1.13136089956	0.235315963055
1627951187.99	-1.48009424468	0.0941923071889	0.145422	0.0	1.13575708815	0.230372470649
1627951188.01	-1.47884383485	0.0968652941457	0.146375	0.0	1.14068650324	0.231778363892
1627951188.03	-1.47755715852	0.0996515470323	0.135593	0.0	1.14564286047	0.235210689905
1627951188.05	-1.47622308745	0.102579985929	0.147159	0.0	1.15136832811	0.255977239439
1627951188.07	-1.47489592953	0.105534600661	0.137223	0.0	1.15633202116	0.25758213608
1627951188.09	-1.47366540459	0.108312231539	0.13923	0.0	1.16129260808	0.232172332519
1627951188.11	-1.47311582406	0.109564982293	0.14946	0.0	1.16325115366	0.11353888435
1627951188.13	-1.47083109823	0.114856813422	0.154368	0.0	1.17323744271	0.452113651976
1627951188.16	-1.46968968	0.117553168731	0.157008	0.0	1.17790395676	0.240180609137
1627951188.18	-1.46859992714	0.120161684285	0.156859	0.0	1.18259849281	0.224166993097
1627951188.2	-1.46755525861	0.122694717062	0.132389	0.0	1.18611151683	0.22330727834
1627951188.22	-1.4669629325	0.124145453921	0.165427	0.0	1.18967094548	0.130398268675
1627951188.24	-1.46531042625	0.128250300107	0.142538	0.0	1.19685078777	0.347252237195
1627951188.26	-1.46425529993	0.130917155428	0.153246	0.0	1.20136351659	0.233877756923
1627951188.28	-1.46322681684	0.13355257744	0.147819	0.0	1.20578762991	0.230719301249
1627951188.3	-1.46223806531	0.136120818389	0.153283	0.0	1.21059538556	0.216668186016
1627951188.32	-1.46127750125	0.138649519576	0.153316	0.0	1.21476265649	0.222023249685
1627951188.34	-1.46029502315	0.141271488878	0.139454	0.0	1.21936764982	0.212801120242
1627951188.36	-1.45924472438	0.144115759886	0.148799	0.0	1.22450383723	0.250757811047
1627951188.38	-1.45824116558	0.146874917202	0.160682	0.0	1.2300320704	0.224472017982
1627951188.4	-1.45722041823	0.149724616316	0.155301	0.0	1.23497789918	0.228876850033
1627951188.42	-1.45625511125	0.152461360833	0.144994	0.0	1.23913055193	0.220995288425
1627951188.45	-1.45529631723	0.155221574903	0.146036	0.0	1.24401203264	0.223349494201
1627951188.47	-1.45385614859	0.159450039648	0.154575	0.0	1.25145408833	0.351121243707
1627951188.49	-1.45290854107	0.162289066068	0.152911	0.0	1.25651571313	0.230073263045
1627951188.51	-1.45195227674	0.165202121981	0.140679	0.0	1.26095215314	0.247279125095
1627951188.53	-1.45102620895	0.168071373614	0.141316	0.0	1.26584039806	0.244854643108
1627951188.55	-1.45012573858	0.170908919125	0.157991	0.0	1.271183452	0.243955554387
1627951188.57	-1.44919157337	0.17390464235	0.148445	0.0	1.27643441996	0.244790850335
1627951188.59	-1.44833906485	0.176686963892	0.131559	0.0	1.28043816709	0.227870955408
1627951188.61	-1.44744264857	0.179664969417	0.146129	0.0	1.28604564393	0.249417683254
1627951188.63	-1.44657238334	0.182610077143	0.153473	0.0	1.2911924453	0.251382922087
1627951188.65	-1.44615576787	0.184039605544	0.14085	0.0	1.29336674093	0.119130884037
1627951188.67	-1.44494752033	0.188261090544	0.153743	0.0	1.30092424565	0.329428400345
1627951188.69	-1.44456949088	0.189605970423	0.152072	0.0	1.30274058866	0.114788826032
1627951188.71	-1.44339190167	0.193873466953	0.149345	0.0	1.31013935151	0.3574364508
1627951188.73	-1.44226550291	0.198073020475	0.155443	0.0	1.31785433417	0.323495123618
1627951188.75	-1.44190057658	0.199459809509	0.147386	0.0	1.31936817873	0.11997094862
1627951188.77	-1.44080442402	0.203707648443	0.159282	0.0	1.32716546342	0.356311385329
1627951188.79	-1.44046300138	0.205057127507	0.137561	0.0	1.32862712907	0.116023761842
1627951188.81	-1.43973047098	0.207997243207	0.145254	0.0	1.33393205042	0.250339471496
1627951188.83	-1.43870274506	0.212231289468	0.153421	0.0	1.34150423035	0.340238407437
1627951188.85	-1.4383925202	0.213535912329	0.142997	0.0	1.34294294219	0.112092207434
1627951188.88	-1.43738028027	0.217884648504	0.154937	0.0	1.35096499492	0.356937754017
1627951188.9	-1.43674164464	0.220705250011	0.159453	0.0	1.35615727197	0.217513963088
1627951188.92	-1.43674164464	0.220705250011	0.159453	0.0	1.35560642995	0.0
1627951188.94	-1.43550055056	0.22637395714	0.148148	0.0	1.36531224168	0.43051396458
1627951188.96	-1.43550055056	0.22637395714	0.148148	0.0	1.36467702627	0.0
1627951188.98	-1.43550055056	0.22637395714	0.148148	0.0	1.36489926023	0.0
1627951189.0	-1.43424835321	0.232373651032	0.149386	0.0	1.37518802479	0.497056535874
1627951189.02	-1.43311058215	0.238105801745	0.150576	0.0	1.38492061006	0.450353684524
1627951189.04	-1.43256841831	0.240943470465	0.158867	0.0	1.38980816905	0.224617510553
1627951189.06	-1.43206139339	0.243665652231	0.153849	0.0	1.39421888095	0.208772106499
1627951189.08	-1.43157272943	0.246356640898	0.155832	0.0	1.39856793554	0.213019890097
1627951189.1	-1.43105506197	0.24928523764	0.152083	0.0	1.40311816596	0.252546602824
1627951189.12	-1.43054000258	0.252285342737	0.156316	0.0	1.40861856809	0.245409787548
1627951189.15	-1.42981096552	0.256694466986	0.14874	0.0	1.41608472859	0.32920970357
1627951189.17	-1.42956628612	0.258220981548	0.150121	0.0	1.41836901617	0.121298941903
1627951189.19	-1.42885412633	0.262813076169	0.148429	0.0	1.426369364	0.340030705759
1627951189.21	-1.42842308953	0.265711194657	0.146893	0.0	1.43041401425	0.236941336482
1627951189.23	-1.42796656791	0.268890582675	0.146136	0.0	1.43592374908	0.265935568915
1627951189.25	-1.42752625662	0.272076294215	0.143452	0.0	1.44116237439	0.261397491113
1627951189.27	-1.42594807453	0.286106825056	0.147814	0.0	1.41832310883	-0.61583312479
1627951189.29	-1.42594807453	0.286106825056	0.140015	0.0	1.4182593475	0.0
1627951189.31	-1.42594807453	0.286106825056	0.134235	0.0	1.41800186675	0.0
1627951189.33	-1.42594807453	0.286106825056	0.14076	0.0	1.41813449012	0.0
1627951189.35	-1.42569477328	0.287797959647	0.152338	0.0	1.41520833637	-0.157643725777
1627951189.37	-1.42524116579	0.290742218521	0.158004	0.0	1.40958860313	-0.260690033933
1627951189.39	-1.42474689753	0.293838005694	0.147879	0.0	1.40398090453	-0.265392625842
1627951189.41	-1.42426150406	0.296775164407	0.149728	0.0	1.3991511215	-0.268450374519
1627951189.43	-1.42376426298	0.299688024864	0.14796	0.0	1.39378834455	-0.258297078038
1627951189.45	-1.42327840041	0.302448591865	0.153019	0.0	1.3889053999	-0.25319282518
1627951189.47	-1.42301414894	0.303917003879	0.155159	0.0	1.38596306847	-0.131856333088
1627951189.49	-1.42222101971	0.308196110643	0.153051	0.0	1.37819503588	-0.382300836739
1627951189.51	-1.4216424937	0.311206012503	0.150294	0.0	1.37296950958	-0.283233082529
1627951189.54	-1.42083174282	0.315282155254	0.149488	0.0	1.3648716106	-0.319121276402
1627951189.56	-1.42021710725	0.31827162077	0.148013	0.0	1.35962857918	-0.255159306594
1627951189.58	-1.41953945121	0.321475739482	0.146529	0.0	1.35367791407	-0.285488693798
1627951189.6	-1.41888548669	0.324483461303	0.142431	0.0	1.34873921742	-0.274409517005
1627951189.62	-1.41825642615	0.327304164106	0.151108	0.0	1.34342283521	-0.251754551365
1627951189.64	-1.41760358185	0.330161529275	0.147108	0.0	1.33835614548	-0.261304189198
1627951189.66	-1.41693072243	0.333036846474	0.147841	0.0	1.33304967715	-0.264667437759
1627951189.68	-1.41621490317	0.336023252365	0.147305	0.0	1.32749523023	-0.276603775346
1627951189.7	-1.41546993776	0.339057124022	0.144968	0.0	1.32157658587	-0.269028600339
1627951189.72	-1.41473886879	0.341965649019	0.147761	0.0	1.31645376577	-0.261950528706
1627951189.74	-1.41399072482	0.344876024242	0.146379	0.0	1.31116147712	-0.265399448809
1627951189.76	-1.41326008135	0.347657663676	0.144437	0.0	1.30621464083	-0.252404993688
1627951189.78	-1.41252640444	0.350394009793	0.150025	0.0	1.30074520986	-0.235276920401
1627951189.8	-1.41186428681	0.352817175835	0.146183	0.0	1.29671894876	-0.210676326878
1627951189.82	-1.41114564043	0.355400060782	0.154063	0.0	1.29172488721	-0.235907733872
1627951189.84	-1.41037750107	0.358109267532	0.149848	0.0	1.28693737163	-0.255699306023
1627951189.86	-1.40959994824	0.360800177459	0.156174	0.0	1.28158995579	-0.25056445147
1627951189.89	-1.40920146717	0.362159993904	0.150049	0.0	1.27904006645	-0.12301177702
1627951189.91	-1.407522318	0.367755448537	0.152212	0.0	1.26811559225	-0.472364311237
1627951189.93	-1.40664897914	0.370584720495	0.152537	0.0	1.26334007741	-0.264454065656
1627951189.94	-1.40581874462	0.373226321527	0.154927	0.0	1.25841116191	-0.24240938945
1627951189.96	-1.40581874462	0.373226321527	0.154927	0.0	1.25904339069	0.0
1627951189.98	-1.40581874462	0.373226321527	0.154927	0.0	1.25846218676	0.0
1627951190.0	-1.40412069945	0.378492295566	0.154586	0.0	1.24878556437	-0.5039181581
1627951190.02	-1.40412069945	0.378492295566	0.154586	0.0	1.24899874942	0.0
1627951190.04	-1.40412069945	0.378492295566	0.154586	0.0	1.24886108564	0.0
1627951190.06	-1.40412069945	0.378492295566	0.154586	0.0	1.24869435118	0.0
1627951190.08	-1.40412069945	0.378492295566	0.154586	0.0	1.24865527767	0.0
1627951190.1	-1.40412069945	0.378492295566	0.154586	0.0	1.24880156888	0.0
1627951190.12	-1.4009082653	0.388000127445	0.151572	0.0	1.2299935382	-0.78809716544
1627951190.15	-1.39795199446	0.396287543863	0.152569	0.0	1.21499392355	-0.793323882903
1627951190.17	-1.39647928916	0.400268885069	0.145296	0.0	1.20746843423	-0.356254871764
1627951190.19	-1.39508649878	0.403951281046	0.155943	0.0	1.20022216952	-0.339760281668
1627951190.21	-1.39363621378	0.407704836658	0.146722	0.0	1.19322253022	-0.33428056667
1627951190.23	-1.39261522582	0.410300234223	0.152617	0.0	1.18831409012	-0.252171516182
1627951190.25	-1.39156789483	0.412923915962	0.148114	0.0	1.1833190672	-0.251590555457
1627951190.27	-1.39057040356	0.415387645228	0.152816	0.0	1.17820775415	-0.221556556039
1627951190.29	-1.38953907847	0.417900215647	0.156002	0.0	1.1736351487	-0.245482211251
1627951190.31	-1.38841400359	0.420602347398	0.144696	0.0	1.1684077611	-0.257073667638
1627951190.33	-1.38735506508	0.423109919661	0.147153	0.0	1.16363202671	-0.235865997634
1627951190.35	-1.3863156042	0.425538843727	0.152196	0.0	1.15876421735	-0.226297440456
1627951190.37	-1.38519548259	0.428121388191	0.153779	0.0	1.15366674931	-0.248824172456
1627951190.39	-1.38416152478	0.430474220454	0.152997	0.0	1.14930828672	-0.22690029267
1627951190.41	-1.38302929996	0.433017585742	0.157184	0.0	1.14397466623	-0.244476940624
1627951190.43	-1.38183605538	0.435661815223	0.148687	0.0	1.13889047348	-0.250368647276
1627951190.45	-1.38076794575	0.437998242248	0.149632	0.0	1.13473204443	-0.227994520945
1627951190.47	-1.37957005577	0.440585372517	0.159857	0.0	1.12895164978	-0.252235506304
1627951190.49	-1.37840939463	0.443059668355	0.149876	0.0	1.12427918516	-0.227691588361
1627951190.51	-1.37682447831	0.446388626174	0.153216	0.0	1.11804693594	-0.322187326522
1627951190.53	-1.37628521898	0.4475085582	0.149814	0.0	1.1160549014	-0.111702644598
1627951190.56	-1.37518476717	0.449774469963	0.158659	0.0	1.11098643683	-0.216157535506
1627951190.58	-1.37330816123	0.453579902003	0.150652	0.0	1.10336689185	-0.364881366649
1627951190.59	-1.37195537976	0.456278850174	0.14962	0.0	1.09813308668	-0.273171760283
1627951190.62	-1.37065862089	0.458832454399	0.156749	0.0	1.09265856147	-0.246448403356
1627951190.64	-1.36937501413	0.461328768923	0.154573	0.0	1.08772570839	-0.238293819358
1627951190.66	-1.36797122907	0.464024114139	0.141553	0.0	1.08277651245	-0.270945493624
1627951190.68	-1.36727575768	0.4653463676	0.153122	0.0	1.08003221766	-0.139147243562
1627951190.7	-1.36520516078	0.469233235816	0.153098	0.0	1.07189401555	-0.390246616684
1627951190.72	-1.36372504941	0.471967303573	0.148218	0.0	1.06632504715	-0.276455859299
1627951190.74	-1.3622761793	0.474609068609	0.152743	0.0	1.06069071883	-0.257101801052
1627951190.76	-1.36080677331	0.47725434738	0.148275	0.0	1.0557584065	-0.273280213871
1627951190.78	-1.36000001881	0.478692521991	0.152472	0.0	1.05261339057	-0.152263817762
1627951190.8	-1.35794351488	0.482314391202	0.146992	0.0	1.04547229491	-0.359126174252
1627951190.82	-1.35640042594	0.484991507617	0.154208	0.0	1.03923951887	-0.264594712194
1627951190.84	-1.35483448385	0.487673864163	0.141418	0.0	1.03399985531	-0.260042561392
1627951190.86	-1.35342132368	0.490065567848	0.151724	0.0	1.0295004854	-0.251380255792
1627951190.88	-1.35194479977	0.492535940877	0.146468	0.0	1.02400175293	-0.239750488033
1627951190.9	-1.35054599381	0.494850016003	0.152203	0.0	1.01920819696	-0.22782748506
1627951190.92	-1.34906901068	0.49726636195	0.158287	0.0	1.01397565304	-0.246724994643
1627951190.94	-1.34759460984	0.499651428355	0.150719	0.0	1.00935854861	-0.24724202482
1627951190.96	-1.34613276453	0.501990136741	0.150733	0.0	1.00447072044	-0.243883674142
1627951190.98	-1.34458378719	0.504440616574	0.16019	0.0	0.998469409788	-0.243269430603
1627951191.01	-1.34300483667	0.50690995994	0.140499	0.0	0.994329062112	-0.263756143062
1627951191.03	-1.34081880567	0.510282430861	0.158989	0.0	0.986061280443	-0.320291343325
1627951191.05	-1.33912055147	0.512866298579	0.144496	0.0	0.981269153932	-0.277640506671
1627951191.07	-1.33758316837	0.51517890888	0.15242	0.0	0.976033037644	-0.232331597596
1627951191.09	-1.33596155061	0.517591580815	0.150458	0.0	0.970812764923	-0.245279060665
1627951191.11	-1.33510529201	0.518854710169	0.153604	0.0	0.968361886009	-0.140630694078
1627951191.13	-1.33284339879	0.522156190881	0.139358	0.0	0.961563977552	-0.334680206147
1627951191.15	-1.33126059735	0.524436739028	0.153176	0.0	0.956393651173	-0.251147693652
1627951191.17	-1.32968725507	0.526679990928	0.144447	0.0	0.951612791711	-0.236460038555
1627951191.19	-1.32825086107	0.52870779445	0.152482	0.0	0.947272576622	-0.222041969381
1627951191.21	-1.32748130283	0.529786406665	0.155124	0.0	0.944874201879	-0.121362114871
1627951191.23	-1.32514912052	0.533022604955	0.152266	0.0	0.937338776799	-0.334470659965
1627951191.25	-1.32347468569	0.53531647738	0.154998	0.0	0.932116178997	-0.244723399285
1627951191.27	-1.32167304303	0.537757628181	0.145615	0.0	0.926891916523	-0.264621886551
1627951191.29	-1.31993623288	0.540085006019	0.154534	0.0	0.92157267747	-0.255668216374
1627951191.31	-1.31812694074	0.542483016924	0.15289	0.0	0.916294846875	-0.270911187451
1627951191.33	-1.31617208109	0.545044223497	0.144698	0.0	0.909967298412	-0.26263511625
1627951191.35	-1.31426693392	0.547511221304	0.134481	0.0	0.905470224661	-0.283549878023
1627951191.37	-1.3125234832	0.549744212898	0.148549	0.0	0.900211174609	-0.253948708551
1627951191.39	-1.30952696351	0.553528476959	0.143924	0.0	0.891101021337	-0.412107907558
1627951191.41	-1.30858289551	0.554706965072	0.144964	0.0	0.888813582335	-0.136693875081
1627951191.44	-1.30670604793	0.557030667076	0.152059	0.0	0.88304154617	-0.255678425884
1627951191.45	-1.30391757294	0.560436824954	0.147144	0.0	0.875680108555	-0.390014022084
1627951191.47	-1.30303215461	0.561507037263	0.152447	0.0	0.873423762677	-0.131388884641
1627951191.49	-1.30210694406	0.562619598842	0.153847	0.0	0.870587557498	-0.133019723144
1627951191.52	-1.29910721282	0.566187007995	0.142709	0.0	0.862179943622	-0.41200112083
1627951191.53	-1.29635337625	0.569409649666	0.157905	0.0	0.853906899272	-0.344260052198
1627951191.56	-1.29442782332	0.57163396754	0.149347	0.0	0.849411477299	-0.26584477249
1627951191.58	-1.29265369994	0.573662636371	0.158218	0.0	0.844256376258	-0.231903218025
1627951191.6	-1.291756694	0.574680884105	0.149122	0.0	0.842399167582	-0.123482211806
1627951191.62	-1.2889147391	0.577874444593	0.150488	0.0	0.834322810791	-0.365226216141
1627951191.64	-1.28801222405	0.578878419544	0.149558	0.0	0.832085764725	-0.116729991244
1627951191.66	-1.285112681	0.582071306502	0.152972	0.0	0.824208294694	-0.384956570674
1627951191.68	-1.28309088759	0.584268697293	0.137269	0.0	0.819436220048	-0.269586520022
1627951191.7	-1.28213416596	0.58530036181	0.153872	0.0	0.816718396535	-0.131200916324
1627951191.72	-1.27919838083	0.588433971767	0.152845	0.0	0.808229840243	-0.352074745871
1627951191.74	-1.27722902951	0.590509293085	0.148975	0.0	0.803673861503	-0.247036032633
1627951191.76	-1.27527963088	0.592542841031	0.14475	0.0	0.799136691353	-0.258843447417
1627951191.78	-1.27341626206	0.594467648539	0.151777	0.0	0.794086477422	-0.238146253594
1627951191.8	-1.27248916807	0.595418479708	0.152217	0.0	0.791990241124	-0.124694326514
1627951191.82	-1.26967186405	0.59828046939	0.144908	0.0	0.784527651747	-0.339862057565
1627951191.84	-1.26763251638	0.600326774245	0.143209	0.0	0.779211399633	-0.245127216056
1627951191.86	-1.26574764128	0.602199441221	0.154567	0.0	0.774496781674	-0.233944330971
1627951191.88	-1.26377673997	0.604138708477	0.157315	0.0	0.769410203347	-0.245744446556
1627951191.9	-1.26181926228	0.606045946079	0.158168	0.0	0.764355587192	-0.234746975143
1627951191.92	-1.25989794114	0.607899971853	0.152807	0.0	0.759702148996	-0.2231080326
1627951191.94	-1.25774820872	0.609953592751	0.15337	0.0	0.754500924585	-0.271598325845
1627951191.96	-1.255506726	0.612071796514	0.146136	0.0	0.749199414734	-0.285344426367
1627951191.98	-1.25326093662	0.614170815887	0.143735	0.0	0.743165773919	-0.25274142694
1627951192.0	-1.25212638641	0.615222482796	0.151137	0.0	0.740665356528	-0.139315908571
1627951192.02	-1.24843076989	0.61860809867	0.143385	0.0	0.731428570007	-0.437313849023
1627951192.04	-1.24622211886	0.620602695326	0.149275	0.0	0.726434561177	-0.261708698237
1627951192.06	-1.24385637151	0.622715701843	0.140507	0.0	0.720777299079	-0.276941881288
1627951192.08	-1.240387092	0.625771206278	0.148204	0.0	0.712338948622	-0.39981383638
1627951192.1	-1.23919411995	0.626810215431	0.147958	0.0	0.709659503728	-0.14130572311
1627951192.12	-1.23569195843	0.62982644278	0.145105	0.0	0.701513129624	-0.406042760795
1627951192.14	-1.23354683419	0.63164925662	0.156095	0.0	0.696479650219	-0.254482407104
1627951192.17	-1.23229594636	0.632703663431	0.155435	0.0	0.693413713538	-0.15206263937
1627951192.19	-1.22872919075	0.635676133773	0.149902	0.0	0.684611969955	-0.37855170749
1627951192.21	-1.22766124566	0.63655644526	0.140509	0.0	0.68300787037	-0.120176251423
1627951192.23	-1.2242244353	0.6393595608	0.146293	0.0	0.675041226843	-0.395826805785
1627951192.25	-1.22203934094	0.641118359024	0.152248	0.0	0.669793827124	-0.242667850337
1627951192.27	-1.21958678638	0.6430710944	0.147627	0.0	0.664118003494	-0.280851774074
1627951192.29	-1.21721704532	0.644936720656	0.135787	0.0	0.65878082025	-0.244414998282
1627951192.31	-1.2152285513	0.646486340549	0.156898	0.0	0.654182953473	-0.209006517842
1627951192.33	-1.21289522502	0.64828644539	0.152952	0.0	0.649018309163	-0.262718110843
1627951192.35	-1.21062733002	0.650017411499	0.14408	0.0	0.64427089816	-0.250439277507
1627951192.37	-1.20857607065	0.651567367743	0.154999	0.0	0.639394102898	-0.218692923015
1627951192.39	-1.20623214508	0.653320457133	0.148789	0.0	0.634393623964	-0.266605798793
1627951192.41	-1.20399184349	0.654978287569	0.155376	0.0	0.629396585042	-0.256391969884
1627951192.43	-1.20165521255	0.656689121627	0.156603	0.0	0.623677894697	-0.24841146103
1627951192.45	-1.19935114583	0.658358038689	0.146565	0.0	0.619223943539	-0.252752618865
1627951192.47	-1.19713145513	0.659949050756	0.15089	0.0	0.614336596454	-0.24411889042
1627951192.49	-1.19477247883	0.66162203499	0.150194	0.0	0.608800542716	-0.248823510415
1627951192.51	-1.19357829719	0.662461992727	0.151976	0.0	0.606457799408	-0.133699516007
1627951192.53	-1.19021146592	0.664805233212	0.14859	0.0	0.598977284595	-0.344883724162
1627951192.55	-1.18794640662	0.666361187971	0.148956	0.0	0.594307435294	-0.242158845501
1627951192.57	-1.18561740558	0.667944094606	0.153755	0.0	0.589039814661	-0.249062471297
1627951192.59	-1.18329626834	0.669504708159	0.155531	0.0	0.583968889372	-0.245811631866
1627951192.61	-1.18205992381	0.670329115162	0.152854	0.0	0.581595226899	-0.138567563368
1627951192.63	-1.17702319643	0.673639063153	0.149105	0.0	0.570215118568	-0.493421909363
1627951192.65	-1.17580278537	0.674429450184	0.149774	0.0	0.568289654507	-0.134342557551
1627951192.67	-1.17321252748	0.676092166096	0.153267	0.0	0.562284696604	-0.273835847664
1627951192.69	-1.17062078341	0.677735820595	0.140264	0.0	0.557340440465	-0.276856453228
1627951192.71	-1.16808033764	0.679327711862	0.151436	0.0	0.551712950019	-0.271892403762
1627951192.73	-1.165350842	0.68101706835	0.143955	0.0	0.545775245205	-0.280753777245
1627951192.75	-1.16277837696	0.682589527145	0.14849	0.0	0.540555145185	-0.266279501712
1627951192.77	-1.16022577718	0.684131129348	0.153405	0.0	0.535188304655	-0.268384248795
1627951192.79	-1.1562609628	0.686489072441	0.153149	0.0	0.526734110583	-0.402438810519
1627951192.81	-1.15510475988	0.687168391904	0.138211	0.0	0.52519689634	-0.121154872853
1627951192.83	-1.15124339683	0.689410264959	0.15548	0.0	0.516219037383	-0.383769804933
1627951192.86	-1.14990312352	0.690178829173	0.145277	0.0	0.513903863633	-0.137397859713
1627951192.88	-1.14617576	0.692290541201	0.153095	0.0	0.506169383942	-0.374596357519
1627951192.9	-1.14361196598	0.693721288017	0.150892	0.0	0.500798214577	-0.249873719511
